sa_clli,clli,site_name,address,phone_line,emergency_line,latitude,longitude,contact_and_site_access,other_site_information,type,sub_type,manager,plant
LCMGPQ,LCMGPQXA,Hutte Cable Axion Lac-Mégantic,"3634 rue Gaétan, Nantes, QC G6B 3B7, Canada",,,45.59851465,-70.9198811,"SVP Aviser le CGR de Cogeco 24h à l'avance de votre visite par courriel:<br><br>cgrdery@cogeco.com<br><br>Pour accès immédiat, simplement les aviser avant d'arriver par téléphone:<br> <br>1-877-693-3597 ou 819-693-3597<br> <br>Ouverture de la porte par boite à clé code standard TELUS 425<br> <br>Code d'alarme du bâtiment: 2090 ou7297",,Building,Remote,Alexandre Lamarre,9532
LPTRPQ,LPTRPQ01,Hutte Cable Axion La Patrie,"12 rue Gariepy, La Patrie, QC J0B 1Y0, Canada",819-888-1081,,45.40238939,-71.25081592,"SVP Aviser le CGR de Cogeco 24h à l'avance de votre visite par courriel:

cgrdery@cogeco.com

Pour accès immédiat, simplement les aviser avant d'arriver par téléphone:
 
1-877-693-3597 ou 819-693-3597
 
Ouverture de la porte par boite à clé code standard TELUS 425
 
Code d'alarme du bâtiment: 7297",,Building,Remote,Alexandre Lamarre,9532
STZCPQ,SAURPQXD,RITP Sainte-Aurélie,"4 rue des Lilas, Saint-Aurelie, QC, G0M 1M0, Canada",,,46.176263,-70.360163,,,Building,RITP,Alexandre Lamarre,9532
SPDRPQ,SBENPQXA,Central Saint-Benjamin,"202 avenue Principale, Saint-Benjamin, QC G0M 1N0, Canada",418-594-1115,,46.28085998,-70.59856492,,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SBTLPQXA,Central Saint-Benoît-Labre,"26 rue Saint Pierre, Saint-Benoit-Labre, QC G0M 1P0, Canada",418-228-1107,,46.06869001,-70.79069763,,,Building,CO,Alexandre Lamarre,9532
SCKCPQ,SCKCPQXQ,Central Saint-Côme-de-Kennebec,"1464 route 275, Saint-Come-Liniere, QC G0M 1J0, Canada",418-685-1005,,46.06265169,-70.51993119,,,Building,CO,Alexandre Lamarre,9532
SEPBPQ,SEPBPQAC,RITP Saint-Ephrem,"6b rue Faucher, Saint-Ephrem, QC, G0M 1R0, Canada",418-484-1135,,46.057829,-70.951799,,,Building,RITP,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0000,ERA #2 Saint-Georges,"25e Rue Ouest, Saint-Georges, QC G5Y 5E7, Canada. (CIVIC : CORNER 25e Rue et 8e Avenue, Saint-Georges)",418-227-0475,,46.10931845,-70.67665347,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0001,ERA #4 Saint-Georges,"boulevard Lacroix, Saint-Georges, QC G5Y 2B5, Canada. (CIVIC : CORNER boulevard Lacroix et 87e Rue, Saint-Georges)",418-228-4348,,46.13198978,-70.69925698,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0002,ERA #11 Saint-Georges,"855 136e Rue, Saint-Georges, QC G5Y, Canada",418-226-0325,,46.117148,-70.658897,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0003,ERA #12 Saint-Georges,"6e Avenue, Saint-Georges, QC G5Y 2A6, Canada. (CIVIC : CORNER boulevard Lacroix et 6e Avenue, Saint-Georges)",418-227-5163,,46.10405052,-70.65413729,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0004,ERA #13 Saint-Georges,"55e Rue Nord, Saint-Georges, QC G5Y 0A8, Canada. (CIVIC : CORNER 6e Avenue et 55e Rue Nord, Saint-Georges)",418-227-6625,,46.11896703,-70.69398836,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0005,ERA #17 Saint-Georges,"30e Avenue Sud, Saint-Georges, QC G5Z 1T7, Canada. (CIVIC : CORNER 25e Rue et 30e Avenue Sud, Saint-Georges)",418-228-7452,,46.09751774,-70.69378846,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0006,ERA #18 Saint-Georges,"boulevard Saint-Georges, QC, G5Y 3W4, Canada. (CIVIC : CORNER 6e Avenue et 16e Rue Ouest, Saint-Georges)",418-227-8736,,46.1156525,-70.67716663,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0007,ERA #19 Saint-Georges,"6e Avenue, Saint-Georges, QC G5Y, Canada. (CIVIC : CORNER 27e Rue Ouest et 6e Avenue, Saint-Georges)",418-228-2437,,46.11110334,-70.67182802,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0008,ERA #1 Saint-Georges,"95e Rue, Saint-Georges, QC G5Y 8J4, Canada. (CIVIC : CORNER 95e Rue et 25e Avenue, Saint-Georges)",418-226-0827,,46.141537,-70.672372,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0009,ERA #3 Saint-Georges,"5e Avenue, Saint-Georges, QC G5Y, Canada",418-227-3684,,46.131323,-70.690647,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0010,ERA #5 Saint-Georges,"77e Rue, Saint-Georges, QC G5Y, Canada",,,46.141579,-70.70073221,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0011,ERA #6 Saint-Georges,"P155 boulevard Lacroix, Saint-Georges, QC G5Y 5B8, Canada (CIVIC : CORNER 4e Avenue et 201e Rue Saint-Georges)",418-228-6320,,46.09285,-70.611388,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0012,ERA #7 Saint-Georges,"6e Avenue Est, Saint-Georges, QC G5Y, Canada",418-225-9106,,46.1008702,-70.64876153,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0013,ERA #8 Saint-Georges,"107e Rue Est, Saint-Georges, QC G5Y, Canada",418-225-9941,,46.12960051,-70.68108494,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0014,ERA #9 Saint-Georges,"120e Rue Est, P38, Saint-Georges, QC G5Y, Canada",418-227-1625,,46.130357,-70.655362,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0015,ERA #10 Saint-Georges,"127e Rue Est, P18, Saint-Georges, QC G5Y, Canada",418-227-5863,,46.125767,-70.655966,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0016,ERA #14 Saint-Georges,"P13 Avenue Chaudiere, Saint-Georges, QC G5Y 3T1, Canada",418-227-9553,,46.121542,-70.68286,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0017,ERA #15 Saint-Georges,"P9 8e Avenue Ouest, Saint-Georges, QC G5Y, Canada",418-228-2385,,46.115421,-70.685057,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0018,ERA #16 Saint-Georges,"10e Rue Ouest, Saint-Georges, QC G5Y, Canada",418-228-3763,,46.10595789,-70.70186575,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0019,ERA #20 Saint-Georges,"6 IEME AVENUE, EN FACE # CIVIC 3000,30e Rue, Saint-Georges, QC G5Y, Canada",418-222-3985,,46.1103201,-70.66875785,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0020,ERA #21 Saint-Georges,"800 20e Rue, Saint-Georges, QC G5Y, Canada",418-222-6857,,46.11127577,-70.67924381,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU0021,ERA #22 Saint-Georges,"880 151e Rue, Saint-Georges, QC G5Y, Canada",418-222-6956,,46.10974465,-70.65118559,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU7000,Cabinet + ERA #23 Saint-Georges,"P17(65) 10e  Avenue, Saint-Georges, QC G5Y, Canada, (CIVIC : CORNER 172e Rue et 10e Avenue, Saint-Georges)",418-227-1624,,46.10187876,-70.63698292,AFC,,Remote cabinet,Remote Cabinet,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU7001,ERA #24 Saint-Georges,"15925 10e Avenue, Saint-Georges, QC G5Y, Canada",418-225-9982,,46.10739832,-70.64436436,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU7002,ERA #25 Saint-Georges,"12523 25e Avenue, Saint-Georges, QC G5Y, Canada",,,46.127835,-70.653591,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGBCPQ,SGBCPQU7003,Cabinet Cumberland Saint-Georges,"780 Rang Cumberland, Saint-Georges, QC G5Y 5C2, Canada",,,46.20175545,-70.61737562,,,Remote cabinet,Remote Cabinet,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXA,Hutte secteur Famine,"740 89e Rue, Saint-Georges, QC G5Y 7C1, Canada",418-228-1105,,46.13439661,-70.69195713,Famine # 1,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXB,Hutte Zone 3,"1855 42e Rue Nord, Saint-Georges, QC G5Z 0C3, Canada",418-228-1116,,46.12122211,-70.7092641,,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXC,Hutte Zone 1 Saint-Georges,"4025 6ieme avenue Ouest, Saint-Georges, QC G5Y 8M5, Canada",418-228-1012,,46.10105936,-70.66730298,,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXE,Hutte Zone 2,"255 180e Rue, Saint-Georges, QC G5Y 8G9, Canada",418-228-1175,,46.09340484,-70.64139294,,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXF,Hutte secteur Famine 2,"2701 90ieme Rue, Saint-Georges, QC G6A 1K1, Canada",418-228-1165,,46.1454859,-70.67236268,Famine # 2,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXG,Centre de services St-Georges,"4895 rang St Antoine (127e Rue), Saint-Georges, QC G5Y 5B9, Canada",,,46.13976392,-70.63654868,,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SGBCPQXQ,Central Saint-Georges,"12255 2e Avenue, Saint-Georges, QC G5Y 1X7, Canada",418-228-1005,,46.11981608,-70.66877512,,,Building,CO,Alexandre Lamarre,9532
SGEBPQ,SGEBPQU7000,ERA #1 Saint-Gédéon-de-Beauce,"185 2e Avenue Sud, Saint-Gedeon-de-Beauce, QC G0M 1T0, Canada",,,45.85067505,-70.63800618,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SGEBPQ,SGEBPQXC,RITP Saint-Gédéon,"240 Rang 7, Saint-Gedeon-de-Beauce, QC G0M 1T0, Canada",,,45.85906075,-70.62066471,,,Building,RITP,Alexandre Lamarre,9532
SGEBPQ,SGEBPQXQ,Central Saint-Gédéon,"175 1iere Avenue Nord, Saint-Gedeon-de-Beauce, QC G0M 1T0, Canada",418-582-1005,,45.857189,-70.641285,,,Building,CO,Alexandre Lamarre,9532
SHBKPQ,SHBKPQ40,Colo Sherbrooke,"400 rue King Ouest, Sherbrooke, QC J1H, Canada",,,45.398277,-71.895819,"Prendre l'escalier du côté Est de la bâtisse. Nécessite la carte des colo de BELL pour entrer, suivre le corridor, une autre porte avec le lecteur de carte (COLO). Notre local est identifié TELUS, code de porte 4-2-5",,Building,Colocation,Alexandre Lamarre,9532
SHBKPQ,SHBKPQBZ,POP Sherbrooke,"455 rue King Ouest, Sherbrooke, QC J1H 6E9, Canada",819-780-8005,,45.399181,-71.896983,"​Une boite à clé noir (4-2-5) est situé à proximité de l’entré dans le stationnement souterrain. Dans cette boite à clé se trouve une clé Best SS qui sert à ouvrir un autre boite à clé qui contient une carte magnétique afin d’ouvrir l’accès à l’édifice. Garder avec soi la carte magnétique et clé Best SS afin d’ouvrir les autres accès intérieur si requis. À l’intérieur tourner à droite dans un corridor, traverser les portes devants et tourner à gauche. Au bout du corridor trouver le local de conciergerie. Une autre boite à clé se trouve à proximité afin d’ouvrir ca local. Le local Telus se trouve à l’intérieur et s’ouvre avec une clé Best SS",,Building,POP,Alexandre Lamarre,9532
SGBCPQ,SJLLPQXA,Central Saint-Jean-de-la-Lande,"126 rue Rodrigue, Saint-Jean-de-la-Lande, QC, G5Y 0J5, Canada",418-288-1115,,46.04520013,-70.70582449,,,Building,CO,Alexandre Lamarre,9532
SMBCPQ,SMBCPQU7000,ERA #1 Saint-Martin,"49 avenue du Pont, Saint-Martin, QC G0M 1B0, Canada",,,45.95919972,-70.66877514,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SMBCPQ,SMBCPQXQ,Central Saint-Martin,"11 8e Rue Est, Saint-Martin, QC G0M 1B0, Canada",418-382-1005,,45.95856104,-70.65512987,,,Building,CO,Alexandre Lamarre,9532
SPDRPQ,SPDRPQXQ,Central Saint-Prosper-de-Dorchester,"2245 29e Rue, Saint-Prosper, QC G0M 1Y0, Canada",418-594-1005,,46.21195575,-70.48149511,,,Building,CO,Alexandre Lamarre,9532
SGBCPQ,SPHLPQXA,Central Saint-Philibert,"1 rue Principale, Saint-Philibert , QC G0M 1XO, Canada",418-228-1118,,46.136772,-70.546303,,,Building,CO,Alexandre Lamarre,9532
SMBCPQ,SRNBPQXA,Central Saint-René,"861 rue Principale, Saint-Rene, QC G0M 1Z0, Canada",418-382-1105,,46.00851644,-70.61847654,,,Building,CO,Alexandre Lamarre,9532
SMBCPQ,STGRPQU7000,Cabinet St-René,"1032 rue du Versant, St-René, Qc, Canada",,,46.06786777,-70.61254037,,,Remote cabinet,Remote Cabinet,Alexandre Lamarre,9532
STMGPQ,STMGPQAA,RITP Saint-Magloire,"13b rang du Lac, Saint-Magloire, QC, G0R 3M0, Canada",,,46.579317,-70.287234,,,Building,RITP,Alexandre Lamarre,9532
STMLPQ,STMLPQAE,Hutte Cable Axion Saint-Malo,"2 route 206, Saint-Malo, QC, J0B 1Y0, Canada",,,45.2072745,-71.57366139,"SVP Aviser le CGR de Cogeco 24h à l'avance de votre visite par courriel:

cgrdery@cogeco.com

Pour accès immédiat, simplement les aviser avant d'arriver par téléphone:
 
1-877-693-3597 ou 819-693-3597
 
Ouverture de la porte par boite à clé code standard TELUS 425
 
Code d'alarme du bâtiment: 7297",,Building,Remote,Alexandre Lamarre,9532
SGEBPQ,STRBPQXA,Central Saint-Robert-Bellarmin,"19 rue Lachance, Saint-Robert-Bellarmin, QC G0M 2E0, Canada",418-782-1115,,45.74866794,-70.58883971,,,Building,CO,Alexandre Lamarre,9532
STTHPQ,STTHPQXC,RITP Saint-Théophile,"188 Rang 6, Saint-Theophile, QC, G5Z 1M5, Canada",,,45.955237,-70.524502,,,Building,RITP,Alexandre Lamarre,9532
STTHPQ,STTHPQXQ,Central Saint-Théophile,"648 rue Principale, Saint-Theophile, QC G0M 2A0, Canada",418-597-1005,,45.9372145,-70.48447363,,,Building,CO,Alexandre Lamarre,9532
THMNPQ,THMNPQAJ,POP Thetford Mines,"733 boulevard Frontenac, Thetford-Mines Ouest, QC G6G 7X9, Canada",418-332-4685,,46.09531292,-71.32724256,"Entrez par la porte 733, descendre en bas, le local est à gauche. Il y a une boîte à clé pour ouvrir la salle électrique, qui donne donne acces au POP. Pour la nuit, il y a une boîte à clé en bas à droite de la porte principale. Il y  le code d'alarme d'inscrit sur la clé.",,Building,POP,Alexandre Lamarre,9532
WEDNPQ,WEDNPQAU,Hutte Cable Axion Weedon,"52 Rue Giguere,Weedon, QC, J0B 3J0, Canada",,,45.70835192,-71.46228431,"•	Travaux planifiés :<br>o	3 jours avant, par courriel au CGR de Cogeco. cgrdery@cogeco.com<br>•	Travaux/accès urgents :<br>o	3 heures avant durant les heures ouvrables, par courriel ou téléphone 1-877-693-3597   ou  819-693-3597<br>o	5 heures avant en dehors des heures, par courriel ou téléphone<br>","cadenas clôture: 0250
code d'alarme 0250 ou 2090",Building,Remote,Alexandre Lamarre,9534
CPCTPQ,CPCTPQU7000,ERA #1 Cap-Chat,"43 rue des Ecoliers, Cap-Chat, QC G0J, Canada",,,49.092535,-66.695801,,,Remote cabinet,RDAC,Hugues Mathieu,9530
CPCTPQ,CPCTPQU7001,ERA #2 Cap-Chat,"84 rue Notre Dame Est, Cap-Chat, QC G0J84, Canada",,,49.10286,-66.662754,,,Remote cabinet,RDAC,Hugues Mathieu,9530
CPCTPQ,CPCTPQXQ,Central Cap-Chat,"1 rue du Rivage, Cap-Chat, QC G0J, Canada",418-786-1005,,49.09697,-66.680446,,,Building,CO,Hugues Mathieu,9530
SAMOPQ,CPSZPQXA,Central Cap Seize,"4 route de Saint-Bernard-des-Lacs, Cap-Seize, QC G0E 1C0",418-763-7572,418-763-0342,49.022673,-66.396711,,,Building,CO,Hugues Mathieu,9530
MTLSPQ,GRMRPQXQ,Central Gros-Morne,"41 chemin du Portage, Gros-Morne, QC G0E 1L0, Canada",418-797-1106,,49.254732,-65.550002,,,Building,CO,Hugues Mathieu,9530
LAMRPQ,LAMRPQXQ,Central La Martre,"6 route 132 Est, La Martre, QC, Canada",418-288-1005,,49.205044,-66.158295,,,Building,CO,Hugues Mathieu,9530
LAMRPQ,MRSUPQXA,Central Marsoui,"5A route Principale Ouest, Marsoui, QC G0E 1S0, Canada",418-288-1105,,49.214906,-66.07196,,,Building,CO,Hugues Mathieu,9530
SAMOPQ,MTALPQXQ,Central Mont-Albert,"4 route du Parc de la Gaspesie, La Martre, QC G0E 2H0, Canada",418-763-1022,,48.946554,-66.120905,,,Building,CO,Hugues Mathieu,9530
MTLSPQ,MTLSPQQO,Radio Mont-Louis,"chemin du Lac Lemieux, Mont-Louis, QC G0E 1T0, Canada",418-797-2872,,49.21342,-65.773966,Mont-Louis Radio,,Building,CO,Hugues Mathieu,9530
MTLSPQ,MTLSPQXQ,Central Mont-Louis,"8 4e Rue Est, L'Anse-Pleureuse, QC G0E 2E, Canada",418-797-1005,,49.229138,-65.725021,,,Building,CO,Hugues Mathieu,9530
MTLSPQ,RACDPQXA,Central Rivière-à-Claude,"570 rue Principale Est, Riviere-a-Claude, QC G0E 1Z0, Canada",418-797-1105,,49.217643,-65.887724,,,Building,CO,Hugues Mathieu,9530
SAMOPQ,SAMOPQBA,Centre de Service Sainte-Anne-des-Monts,"253 Boulevard Sainte Anne Est, Sainte-Anne-des-Monts, QC G4V 1N3, Canada",,,49.132217,-66.463724,,,Building,Compound,Hugues Mathieu,9530
SAMOPQ,SAMOPQXA,Central Sainte-Anne-des-Monts Ouest,"750-B boulevard Sainte Anne Ouest, Sainte-Anne-des-Monts, QC G4V 1V2, Canada",,,49.125062,-66.564424,,,Building,CO,Hugues Mathieu,9530
SAMOPQ,SAMOPQXQ,Central Sainte-Anne-des-Monts,"46 1iere Avenue Ouest, Sainte-Anne-des-Monts, QC G4V 1B4, Canada",418-763-1005,,49.129632,-66.489472,,,Building,CO,Hugues Mathieu,9530
SAMOPQ,SAVEPQAA,Site Radio-Canada Sauvé,"49.102208, -66.286555",418-763-5800,,49.102208,-66.286555,,,Building,Customer premise,Hugues Mathieu,9530
SAMOPQ,SAVEPQXR,Radio Sauvé,"152 route Soucy, Sainte-Anne-des-Monts, QC G4V 3H4, Canada",418-763-3535,,49.134975,-66.335621,Radio,,Building,CO,Hugues Mathieu,9530
SAMOPQ,TORLPQU7000,ERA #1 Tourelle,"P37 rue du Ruisseau, Sainte-Anne-des-Monts, Tourelle, QC G4V, Canada. (CIVIC : FRONT # 137 rue du Ruisseau, Sainte-Anne-des-Monts)",,,49.139825,-66.40465,,,Remote cabinet,RDAC,Hugues Mathieu,9530
SAMOPQ,TORLPQU7001,ERA #2 Tourelle,"169 boulevard Perron Est, Sainte-Anne-des-Monts, QC G4V 3H8, Canada. (CIVIC : CORNER  rue des Pecheurs et boulevard Perron Est - FRONT # 63 rue des Pecheurs, Sainte-Anne-des-Monts)",,,49.164701,-66.377141,,,Remote cabinet,RDAC,Hugues Mathieu,9530
SAMOPQ,TORLPQXA,Central Tourelle,"65 boulevard Perron Ouest, Sainte-Anne-des-Monts, QC G4V 2Z2, Canada",418-763-1105,,49.157348,-66.417267,,,Building,CO,Hugues Mathieu,9530
SEDLPQ,DCBTPQU7000,ERA #1 Deschambault,"257, Chemin du roi, Deschambault, QC, Canada",,,46.648178,-71.931152,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SEDLPQ,DCBTPQU7001,ERA #2 Deschambault,"Intersection Route Dussault et Route 138, Deschambault, QC, Canada",,,46.628207,-71.978725,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SFLNPQ,DSQTPQXQ,Central Dosquet,"8 rue Bergeron, Dosquet, QC G0S 1H0, Canada",418-728-1105,,46.469469,-71.53026,,,Building,CO,Alexandre Lamarre,9532
FRMPPQ,FRMPPQXQ,Central Frampton,"126 route Cliche Golden, Frampton, QC G0R 1M0, Canada",418-479-1005,,46.462461,-70.804696,,,Building,CO,Alexandre Lamarre,9532
STASPQ,HFERPQXA,Central Honfleur,"9 rue Beaudoin, Honfleur, QC G0R 1N0, Canada",418-885-1105,,46.653632,-70.882198,,,Building,CO,Alexandre Lamarre,9532
SFLNPQ,ISDNPQXQ,Central Issoudun,"465 route de l'Eglise, Issoudun, QC G0S 1L0, Canada",418-728-1106,,46.576145,-71.622063,,,Building,CO,Alexandre Lamarre,9532
SFLNPQ,JOLYPQXQ,Central Saint-Janvier-de-Joly,"731 rue Principale, Joly, QC G0S 1M0, Canada",418-728-1107,,46.485832,-71.66653,,,Building,CO,Alexandre Lamarre,9532
SEDLPQ,LBNRPQXQ,Central Lotbinière,"13 route commercial, Lotbiniere, QC G0S 1S0, Canada",418-796-1105,,46.616171,-71.929674,,,Building,CO,Alexandre Lamarre,9532
SFLNPQ,LRSNPQU7000,ERA #1 Laurier-Station,"82 RUE DU CERISIER , LAURIER-STATION , QC , G0S 1N0 , CANADA",,,46.541083,-71.619955,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SFLNPQ,LRSNPQXQ,Central Laurier-Station,"135 rue Cote, Laurier-Station, QC G0S 1N0, Canada",418-728-1108,,46.540145,-71.628842,,,Building,CO,Alexandre Lamarre,9532
SPBRPQ,MSMGPQRR,"Mont-Radar (SSYLPQXAQ80, PQ1499)","Mont-Radar, Saint-Sylvestre, QC, Canada",418-596-1080,418-596-1081,46.336025,-71.142311,"rang Sainte-Catherine
 
Il y a maintenant une barrière à code pour accèder à la montagne. Le code est0-1-6-7
 
 
Pour plus d,information contacter 418-596-1292",,Building,MW Radio,Alexandre Lamarre,9532
SCLDPQ,SAGAPQU7000,ERA #1 Saint-Agapit,"CIVIC : BACK # 1018 rue Pauze, Saint-Agapit, QC G0S 1Z0, Canada",,,46.55939146,-71.44778252,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SAGAPQ,SAGAPQXQ,Central Saint-Agapit,"1135 Rue Du College, Saint-Agapit, QC G0S 1Z0, Canada",418-888-1005,,46.56128,-71.433535,,,Building,CO,Alexandre Lamarre,9532
SAGLPQ,SAGLPQXQ,Central Sainte-Agathe-de-Lotbinière,"26 rue Small, Sainte-Agathe-de-Lotbiniere, QC G0S 2A0, Canada",418-599-1005,,46.38663,-71.411275,,,Building,CO,Alexandre Lamarre,9532
VLJTPQ,SANGPQAD,Central Saints-Anges,"370 rue Tardif, Saints-Anges, QC G0S 3E0, Canada",,,46.419362,-70.878457,,,Building,CO,Alexandre Lamarre,9532
SAPRPQ,SAPRPQU7000,ERA #6 Saint-Apollinaire,"LOT: 5 063 854, Cadastre officiel du Quebec, Circonscription fonciere de Lotbiniere",,,46.6198358,-71.4977789,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SAPRPQ,SAPRPQXA,Hutte du Lac Sacré-Cœur,"194 Rang Bois Joly, Saint-Apollinaire, QC G0S 2E0, Canada",418-881-1141,,46.61191,-71.456905,Sacre-Cœur,,Building,CO,Alexandre Lamarre,9532
SAPRPQ,SAPRPQXQ,Central Saint-Apollinaire,"52 Rue Chaine, Saint-Apollinaire, QC G0S 2E0, Canada",418-881-1005,418-888-1140,46.61212,-71.508948,,,Building,CO,Alexandre Lamarre,9532
SATIPQ,SATIPQXQ,Central Saint-Antoine-de-Tilly,"920 Rue de l'eglise, Saint-Antoine-de-Tilly, QC G0S 2C0, Canada",418-886-1005,,46.66324668,-71.57455962,,,Building,CO,Alexandre Lamarre,9532
STMBPQ,SCJTPQXA,Central Scott,"29 3e Rue, Scott, QC G0S 3G0, Canada",418-387-1107,,46.500488,-71.066375,,,Building,CO,Alexandre Lamarre,9532
SCLDPQ,SCLDPQU7000,ERA Sainte-Claire,"81 Rue Lacasse (P1), Sainte-Claire, QC G0R 2V0 , Canada",,,46.60179,-70.872384,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SCLDPQ,SCLDPQU7001,CAB Sainte-Claire,"route 277, Sainte-Claire, QC G0R, Canada.  (CIVIC : FRONT # 376 route 277 Sud, Sainte-Claire)",,,46.589652,-70.826569,,,Remote cabinet,TA,Alexandre Lamarre,9532
SCLDPQ,SCLDPQXQ,Central Sainte-Claire,"105 rue de l'Eglise, Sainte-Claire, QC G0R 2V0, Canada",418-883-1005,,46.601585,-70.864389,,,Building,CO,Alexandre Lamarre,9532
SCLRPQ,SCLRPQXQ,Central Sainte-Croîx-de-Lotbinière,"220 rue Pouliot, Sainte-Croix, QC G0S 2H0, Canada",418-926-1005,,46.622789,-71.734481,,,Building,CO,Alexandre Lamarre,9532
SEDLPQ,SEDLPQXQ,Central Saint-Édouard-de-Lotbinière,"138 Route Soucy, Saint-Edouard-de-Lotbiniere, QC G0S 1Y0, Canada",418-796-1005,,46.57135,-71.838779,,,Building,CO,Alexandre Lamarre,9532
SFLNPQ,SFLNPQXQ,Central Saint-Flavien,"4 rue Bernatchez, Saint-Flavien, QC G0S 2M0, Canada",418-728-1005,,46.513261,-71.596444,,,Building,CO,Alexandre Lamarre,9532
SAGAPQ,SGILPQXQ,Central Saint-Gilles,"161 rue Aubert, Saint-Gilles, QC G0S 2P0, Canada",418-888-1105,,46.51148,-71.368582,,,Building,CO,Alexandre Lamarre,9532
SHDNPQ,SHDNPQXQ,Central Sainte-Hénédine,"93 rue Langevin, Sainte-Henedine, QC G0S 2R0, Canada",418-935-1005,,46.559144,-70.984211,,,Building,CO,Alexandre Lamarre,9532
SJOBPQ,SJOBPQU7000,ERA #1 Saint-Joseph-de-Beauce,"214 rang des Erables, Saint-Joseph-de-Beauce, QC G0S 2V0, Canada",,,46.31172293,-70.90361595,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SJOBPQ,SJOBPQU7001,ERA #2 Saint-Joseph-de-Beauce,"434 rang des Erables, Saint-Joseph-de-Beauce, QC G0S 2V0, Canada",,,46.28521557,-70.87649345,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SJOBPQ,SJOBPQU7002,ERA #3 Saint-Joseph-de-Beauce,"240 cote Taschereau, Saint-Joseph-de-Beauce, QC G0S 2V0, Canada",,,46.31207864,-70.87496996,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SJOBPQ,SJOBPQU7003,ERA #4 Saint-Joseph-de-Beauce,"973 avenue du Palais, Saint-Joseph-de-Beauce, QC G0S 2V0, Canada",,,46.30389659,-70.87546349,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
SJOBPQ,SJOBPQU7004,ERA #5 Saint-Joseph-de-Beauce,"150 rue du Parc, Saint-Joseph-de-Beauce, QC G0S 2V0, Canada",,,46.29541679,-70.86477757,,,Remote cabinet,RDAC,Alexandre Lamarre,9532
